"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1.Yes","HOME_VAL","MSTATUS.Yes","SEX.z_F","EDUCATION..High.School","EDUCATION.Bachelors","EDUCATION.Masters","EDUCATION.PhD","JOB.Clerical","JOB.Doctor","JOB.Home.Maker","JOB.Lawyer","JOB.Manager","JOB.Professional","JOB.Student","JOB.z_Blue.Collar","TRAVTIME","CAR_USE.Private","BLUEBOOK","TIF","CAR_TYPE.Minivan","CAR_TYPE.Panel.Truck","CAR_TYPE.Sports.Car","CAR_TYPE.Van","CAR_TYPE.z_SUV","RED_CAR.yes","OLDCLAIM","CLM_FREQ","REVOKED.Yes","MVR_PTS","CAR_AGE","URBANICITY.Highly.Urban..Urban"
"704",0,0,0,51,0,14,5645,0,2401,0,1,0,1,0,0,0,0,0,0,0,0,0,1,43,0,448,10,0,0,0,0,1,0,2640,4,0,4,9,1
"1376",1,2474,0,32,1,2,3914,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,15,0,2765,17,0,0,0,0,1,0,2207,2,0,6,9,1
"4649",0,0,2,45,2,8,2193,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,23,1,19,17,0,0,0,0,1,0,1939,2,0,1,6,1
"4250",0,0,0,28,1,13,2275,0,501,1,0,1,0,0,0,1,0,0,0,0,0,0,0,26,1,2341,14,0,0,0,0,0,1,1,0,0,1,1,1
"1039",1,7463,0,51,0,10,5860,0,2762,1,1,0,1,0,0,0,0,0,0,1,0,0,0,38,1,131,13,0,0,1,0,0,0,1,0,0,0,7,1
"146",0,0,0,55,0,14,4257,0,1135,1,0,0,1,0,0,0,0,0,0,0,0,0,1,45,0,1696,4,0,1,0,0,0,0,1,0,0,0,14,0
"4378",0,0,0,40,0,8,2481,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,35,1,2639,1,0,0,0,0,1,0,1,0,0,0,7,1
"4947",0,0,0,46,0,11,4322,0,2031,1,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1393,6,0,0,0,0,0,0,2470,4,0,3,7,1
"5634",0,0,0,35,1,12,1330,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,1875,7,0,1,0,0,0,0,1,0,0,3,18,1
"6180",1,1592,0,46,0,13,5355,0,2623,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31,1,345,10,1,0,0,0,0,0,1119,2,0,0,9,1
"5387",0,0,1,43,1,12,4131,0,2037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,620,1,1,0,0,0,0,1,1,0,0,1,1,0
"1475",0,0,1,39,1,14,1,0,1536,1,1,0,1,0,0,0,0,0,0,0,0,0,1,40,0,250,1,0,0,0,0,1,0,1463,1,0,2,8,1
"120",1,1807,1,43,2,11,5570,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,52,1,968,4,0,0,0,0,1,0,1,0,1,0,13,1
"5201",0,0,0,43,0,7,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34,0,175,10,0,0,0,0,0,1,1,0,0,1,11,0
"2202",0,0,0,61,0,15,3376,0,1253,1,0,0,0,1,0,0,0,0,1,0,0,0,0,19,1,377,1,0,0,0,0,1,0,1,0,0,0,19,1
"2579",0,0,1,39,2,14,2013,0,782,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1871,4,0,0,0,0,1,0,1389,2,0,0,10,1
"3431",0,0,3,40,3,14,3153,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,58,0,2375,1,0,0,0,0,1,0,1,0,0,0,1,0
"5327",0,0,0,34,4,14,2068,0,5095,1,1,1,0,0,0,1,0,0,0,0,0,0,0,45,1,828,1,0,0,0,0,1,0,1126,2,0,1,8,1
"628",0,0,0,55,0,15,1,0,790,1,0,0,1,0,0,0,0,0,0,0,1,0,0,40,0,2066,9,0,1,0,0,0,1,2245,2,0,3,9,1
"549",0,0,0,46,0,13,1305,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,36,1,1233,6,0,0,0,0,1,0,2222,2,0,4,9,1
"6130",1,3012,0,47,0,16,4205,0,1661,1,1,0,0,0,0,0,0,0,0,0,0,0,1,43,0,2526,1,0,0,0,0,0,0,1343,2,0,2,6,1
"4754",0,0,0,53,0,12,5439,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,24,1,346,1,0,0,1,0,0,0,291,1,0,1,17,1
"6292",0,0,0,32,1,8,5559,0,2788,1,1,0,1,0,0,0,0,0,0,0,1,0,0,49,1,243,1,0,0,0,0,1,0,2588,1,0,4,12,1
"3160",0,0,0,36,0,8,5720,0,1904,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60,1,312,13,1,0,0,0,0,0,1326,3,1,5,9,1
"438",1,3782,0,57,0,15,2084,0,846,1,0,0,1,0,0,1,0,0,0,0,0,0,0,57,1,208,1,0,0,0,0,0,0,1555,1,0,8,11,1
"1281",0,0,0,58,0,11,6553,0,3826,1,1,0,0,1,0,0,0,0,1,0,0,0,0,27,1,1970,11,0,0,0,1,0,0,1310,1,1,7,21,1
"4628",1,2986,0,53,0,0,2,0,4858,1,1,0,0,0,0,0,0,1,0,0,0,0,0,56,1,1,4,0,0,0,0,1,0,1,0,0,0,1,1
"4053",0,0,0,46,0,10,2012,0,1663,0,0,1,0,0,0,0,0,0,0,0,0,0,1,46,1,134,6,0,0,0,0,0,0,1,0,0,2,1,0
"4399",0,0,0,53,0,11,5955,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,21,1,1047,1,0,0,0,0,0,0,1589,1,0,0,13,1
"6424",0,0,0,38,0,11,4838,0,2185,1,0,0,1,0,0,0,0,0,0,0,1,0,0,72,1,37,6,0,0,0,0,0,0,1,0,0,2,7,0
"2105",0,0,1,36,3,8,2171,0,316,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,452,4,0,0,0,0,0,0,1,0,0,0,7,1
"2664",0,0,0,41,0,0,2,0,5045,1,1,0,0,1,0,0,0,0,1,0,0,0,0,56,1,71,18,1,0,0,0,0,0,356,2,0,0,10,1
"2745",0,0,0,40,2,14,4308,0,2417,1,1,0,1,0,0,0,0,0,0,0,1,0,0,49,1,411,10,0,0,0,0,1,0,1,0,0,0,6,0
"1863",0,0,0,46,0,14,1932,0,737,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,203,4,0,0,0,0,0,1,1,0,0,0,1,0
"6411",0,0,2,45,3,16,2421,0,1141,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36,1,102,9,0,0,0,0,0,0,1,0,0,0,1,0
"5233",0,0,0,42,2,12,5428,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,45,0,1543,4,1,0,0,0,0,0,1,0,0,0,1,0
"1529",0,0,0,45,0,9,4243,0,2341,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19,1,397,4,1,0,0,0,0,1,1,0,0,2,1,0
"4904",0,0,0,50,0,16,6232,0,3382,1,1,0,0,1,0,0,0,0,0,0,1,0,0,49,1,559,10,1,0,0,0,0,0,2741,1,0,0,15,1
"4702",0,0,0,35,0,10,3009,0,775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,43,1,1423,4,1,0,0,0,0,0,1,0,0,3,7,1
"4447",0,0,0,51,0,16,1366,0,1230,1,0,0,1,0,0,0,0,0,0,0,1,0,0,28,1,1359,7,1,0,0,0,0,0,1,0,0,0,14,1
"357",1,5051,0,48,0,6,4040,0,1314,1,0,0,1,0,0,0,0,0,0,0,1,0,0,57,1,417,1,1,0,0,0,0,0,1079,1,0,3,6,1
"375",1,1347,0,32,0,12,4056,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,2247,4,0,0,0,0,0,0,1,0,1,1,9,0
"244",0,0,0,59,0,12,3836,0,1049,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,1,2547,1,0,0,0,0,1,0,1,0,1,0,1,1
"3756",0,0,1,36,2,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,29,0,106,17,1,0,0,0,0,0,2593,3,0,0,4,0
"4521",0,0,1,41,2,13,2991,0,1030,1,1,1,0,0,0,1,0,0,0,0,0,0,0,18,1,1714,6,0,0,0,0,1,0,2237,1,0,5,1,1
"6169",0,0,0,48,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,24,1,2431,1,0,0,1,0,0,0,1,0,0,1,16,0
"6109",0,0,0,44,0,0,2,0,4997,1,1,0,0,1,0,0,0,1,0,0,0,0,0,39,1,149,4,1,0,0,0,0,0,1,0,0,1,14,1
"5519",0,0,0,53,0,11,4845,0,2144,1,0,0,1,0,0,0,0,0,0,0,0,0,1,35,0,594,10,1,0,0,0,0,1,1,0,0,0,8,1
"1659",1,7939,0,35,0,8,1717,0,439,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,1,2592,7,0,0,1,0,0,0,1719,1,0,0,1,1
"2738",0,0,0,39,2,6,196,0,4077,1,0,0,0,1,0,0,0,0,1,0,0,0,0,59,1,118,4,0,0,0,0,0,1,2047,2,0,1,1,1
"3142",0,0,0,42,0,11,1032,0,78,1,0,0,1,0,0,0,0,0,0,0,1,0,0,36,0,2516,16,0,0,0,0,0,1,1,0,0,3,13,0
"5161",0,0,1,44,2,15,5815,0,2801,1,0,0,0,1,0,0,0,0,0,0,1,0,0,40,1,402,21,1,0,0,0,0,0,1,0,0,3,15,1
"2416",0,0,0,45,0,12,4759,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45,1,2575,6,0,0,0,0,0,0,1,0,0,2,17,1
"4181",0,0,0,65,0,17,4024,0,2527,1,1,0,0,1,0,0,0,0,0,1,0,0,0,28,1,18,1,0,0,1,0,0,0,1,0,0,0,22,1
"1079",1,33590.508573,0,49,0,11,824,0,1058,0,0,1,0,0,0,0,0,0,0,0,0,0,1,71,1,267,6,1,0,0,0,0,1,1,0,0,5,8,1
"5147",1,4913,0,38,2,0,2,1,5021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,51,1,2765,8,0,0,0,0,1,0,309,3,0,7,1,1
"6422",0,0,0,34,2,13,6064,0,3396,1,1,0,1,0,0,0,0,0,0,0,1,0,0,27,1,2429,4,0,0,0,0,1,0,1,0,0,1,7,1
"3700",0,0,0,50,0,14,4239,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,26,1,624,1,1,0,0,0,0,0,1,0,0,2,24,0
"1469",0,0,0,45,0,9,3059,0,2193,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35,1,286,6,1,0,0,0,0,0,89,2,0,2,6,1
"6398",1,3454,1,44,2,10,2252,0,1044,1,0,1,0,0,0,1,0,0,0,0,0,0,0,48,0,1069,1,0,0,0,1,0,1,1,0,0,4,1,1
"5395",1,7698,0,46,0,12,1818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,2044,4,0,1,0,0,0,1,1,0,1,1,9,1
"1748",0,0,0,50,0,12,2327,0,1494,1,0,0,1,0,0,1,0,0,0,0,0,0,0,25,1,2732,12,0,0,0,0,0,1,1,0,0,0,1,0
"5590",0,0,0,49,0,12,1797,0,4680,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36,1,802,6,0,0,0,1,0,0,1,0,0,0,8,1
"6201",0,0,0,43,0,6,983,0,4300,1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,1,549,3,1,0,0,0,0,1,1,0,0,0,11,0
"2334",0,0,0,52,0,6,358,0,3605,1,1,0,1,0,0,0,0,0,0,0,1,0,0,26,0,1688,11,0,0,0,1,0,0,1,0,0,0,14,1
"4209",0,0,0,46,0,12,2678,0,2355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,1,2716,10,0,0,1,0,0,0,1571,2,0,1,11,0
"2216",1,5453,1,49,1,12,798,0,4406,1,1,0,0,1,0,0,0,0,1,0,0,0,0,44,1,1298,1,0,0,1,0,0,0,128,2,0,6,18,1
"4834",0,0,0,37,0,11,3509,0,2023,1,1,0,0,1,0,0,0,0,0,1,0,0,0,76,1,162,13,0,0,0,0,1,0,703,1,1,1,17,1
"5960",1,31857.743671,1,39,2,8,1158,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,24,1,1380,1,0,0,0,0,1,0,202,2,1,5,8,1
"3624",0,0,0,43,0,11,3522,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,2193,7,0,1,0,0,0,1,1,0,0,0,1,0
"1411",1,7919,0,38,3,16,1163,0,5047,1,1,1,0,0,0,0,0,1,0,0,0,0,0,46,0,1876,1,0,0,0,0,0,0,363,1,1,1,9,1
"666",0,0,0,52,0,13,4386,0,1586,1,1,0,0,0,0,0,0,0,0,0,1,0,0,74,1,717,6,0,0,0,0,0,0,1,0,0,0,6,0
"482",0,0,0,46,0,12,2409,0,4829,1,1,0,0,0,1,0,0,1,0,0,0,0,0,56,1,1,6,0,0,0,0,1,0,1,0,0,2,18,0
"2367",0,0,0,40,0,10,221,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,608,17,1,0,0,0,0,0,1684,2,1,7,6,1
"733",0,0,1,44,1,12,1568,0,437,1,1,1,0,0,0,1,0,0,0,0,0,0,0,28,1,1257,11,1,0,0,0,0,0,1,0,0,0,5,1
"1817",0,0,0,33,1,3,1274,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,31,1,1,6,0,0,0,0,1,0,719,2,0,2,7,0
"4276",1,2080,0,38,0,9,627,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,0,2371,6,0,0,0,0,1,0,1,0,1,0,1,1
"1833",0,0,0,49,0,8,239,0,3874,1,1,0,0,0,1,0,1,0,0,0,0,0,0,17,1,305,13,0,0,0,0,1,0,1,0,0,3,1,1
"217",0,0,0,51,0,12,2404,0,282,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,133,10,0,0,0,0,0,0,1,0,0,0,1,0
"790",1,6075,0,41,2,13,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35,1,197,4,0,0,0,0,1,0,2463,2,0,1,1,1
"423",0,0,0,52,0,14,755,0,4240,0,1,0,0,1,0,0,0,0,1,0,0,0,0,21,1,1289,1,1,0,0,0,0,0,1,0,0,0,16,1
"3613",0,0,0,51,0,13,2133,0,217,0,1,1,0,0,0,1,0,0,0,0,0,0,0,48,0,2129,1,0,0,0,0,0,0,1,0,0,0,1,1
"6507",0,0,0,48,0,10,5905,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36,1,608,13,0,0,0,0,1,0,1,0,0,0,14,1
"3603",0,0,0,47,0,13,2311,0,396,1,0,1,0,0,0,1,0,0,0,0,0,0,0,54,0,2440,1,0,0,0,0,0,1,1,0,0,1,1,0
"3611",0,0,0,54,0,6,4033,0,1498,1,1,1,0,0,0,0,0,0,0,0,0,0,1,38,0,1765,4,0,0,0,0,0,0,1,0,0,0,1,0
"3421",1,4767,0,50,0,11,4113,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,1367,8,0,1,0,0,0,1,436,1,1,10,8,1
"4175",0,0,0,26,0,6,3711,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1188,1,0,0,0,1,0,0,1,0,0,4,1,1
"5608",1,4906,0,58,0,8,3135,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38,0,2569,11,0,0,0,0,0,1,901,2,0,5,13,1
"3120",0,0,1,41,2,13,3413,0,311,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20,1,450,1,1,0,0,0,0,1,968,2,0,0,13,1
"4524",0,0,0,42,2,13,1160,1,4966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,785,13,0,0,0,1,0,0,1,0,0,1,8,0
"1142",0,0,0,49,0,12,3143,0,214,1,1,0,1,0,0,0,0,1,0,0,0,0,0,33,1,2482,6,0,0,0,0,1,0,1,0,0,0,5,1
"5753",0,0,0,45,0,14,2000,0,981,1,1,0,0,1,0,0,0,0,1,0,0,0,0,24,1,1157,1,0,0,0,0,1,0,1,0,0,0,13,0
"1911",1,5723,0,39,0,4,128,0,2891,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,1,2500,6,0,0,0,0,0,1,1,0,0,1,16,1
"4700",1,5557.8677719,0,40,2,15,5473,0,3089,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,2688,1,0,0,0,0,0,0,576,2,0,2,7,1
"136",0,0,0,38,0,14,2085,0,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,1,2644,6,0,0,0,0,0,1,1,0,0,1,12,1
"296",0,0,1,41,2,10,2558,0,1244,1,1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,2770,10,0,0,0,0,1,0,1,0,0,0,1,0
"2683",0,0,0,54,0,10,1623,0,4648,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47,0,2322,14,0,1,0,0,0,1,1,0,0,1,15,1
"3363",1,1698,0,55,0,15,6062,0,3531,1,0,0,1,0,0,0,0,0,0,0,0,0,1,48,0,2087,6,0,1,0,0,0,0,1436,2,0,0,12,1
"3387",1,5692,1,44,2,17,1731,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,1208,1,0,0,0,1,0,1,1,0,0,0,13,1
"588",0,0,0,27,3,15,4043,0,1753,1,0,0,1,0,0,1,0,0,0,0,0,0,0,24,1,2734,18,1,0,0,0,0,0,1,0,0,0,7,1
"2723",0,0,0,64,0,17,1922,0,728,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,935,10,0,0,0,0,0,0,1308,2,0,6,11,1
"3328",0,0,0,41,0,11,6017,0,3475,1,0,0,0,1,0,0,0,0,1,0,0,0,0,38,1,60,4,0,0,0,0,0,0,1,0,0,0,19,0
"4339",0,0,0,53,0,13,5726,0,3462,1,1,0,1,0,0,0,0,0,0,0,0,0,1,27,0,494,1,0,0,0,0,1,0,258,4,0,3,1,1
"6047",1,4857,0,57,0,12,2800,0,1745,1,1,0,0,0,0,0,0,0,0,0,0,0,1,39,0,27,1,0,0,0,0,1,0,1,0,0,4,3,1
"2710",0,0,0,49,0,7,6087,0,2711,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,1,640,17,0,0,0,1,0,1,1,0,0,3,6,0
"5463",0,0,0,63,0,14,2695,0,1115,1,0,0,0,0,1,0,1,0,0,0,0,0,0,36,1,1263,6,0,0,1,0,0,1,322,1,0,1,15,1
"5775",0,0,0,47,0,10,6264,0,3864,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16,1,537,7,0,0,0,0,1,0,1,0,0,2,6,1
"6216",0,0,0,39,0,9,1,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,2231,6,1,0,0,0,0,1,1,0,0,3,8,0
"2323",0,0,0,53,0,9,1759,0,950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1,2687,6,0,0,0,0,0,0,1,0,0,2,1,0
"646",0,0,0,46,0,15,3505,0,2748,1,1,0,0,0,1,0,1,0,0,0,0,0,0,31,1,1609,4,1,0,0,0,0,0,1,0,0,1,18,1
"693",0,0,0,44,0,14,412,0,4247,1,1,0,0,1,0,0,0,0,0,1,0,0,0,41,1,420,6,0,0,0,0,1,0,1,0,0,2,14,1
"6448",0,0,0,41,0,9,309,0,3654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,646,13,0,0,0,1,0,1,689,2,0,2,13,1
"2938",0,0,0,50,0,13,1,0,1576,1,1,0,1,0,0,0,0,0,0,0,1,0,0,21,1,398,6,0,0,0,0,0,0,1,0,0,0,14,1
"1204",0,0,0,33,1,11,660,1,444,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,1,2258,7,0,0,0,0,1,0,1,0,0,0,6,0
"3692",0,0,0,66,0,12,5970,0,3549,1,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0,2309,1,1,0,0,0,0,0,1,0,0,1,8,1
"885",1,2327,0,42,0,10,4448,0,2088,0,1,0,1,0,0,0,0,0,0,0,0,0,1,29,0,2739,4,0,0,1,0,0,0,1,0,0,1,10,1
"732",0,0,0,50,0,12,133,0,3946,1,0,0,0,1,0,0,0,0,0,1,0,0,0,55,0,931,11,0,0,0,1,0,1,2671,2,0,0,21,1
"5869",0,0,0,41,0,10,1975,0,4719,1,1,0,0,0,1,0,1,0,0,0,0,0,0,29,1,2306,9,0,0,0,1,0,0,1,0,0,2,17,1
"3285",0,0,1,43,1,11,5316,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,0,1822,6,0,0,0,0,0,0,1,0,0,2,1,0
"1638",1,2098,0,51,0,14,1466,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,61,0,753,6,0,0,0,0,1,0,1,0,0,0,7,1
"6511",0,0,0,55,0,8,319,0,3911,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44,1,782,1,0,0,0,1,0,1,1,0,0,2,13,1
"784",0,0,0,49,0,6,5782,0,5085,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42,1,2440,6,1,0,0,0,0,0,1,0,0,0,6,0
"4285",1,4966,0,35,1,9,5619,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,285,10,1,0,0,0,0,0,1,0,0,0,4,1
"4564",0,0,1,38,3,12,4565,0,320,1,0,0,1,0,0,0,0,1,0,0,0,0,0,39,1,195,10,0,0,0,0,0,0,1,0,0,0,14,0
"3245",0,0,0,47,0,10,5334,0,2200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,2105,4,0,1,0,0,0,1,1,0,0,3,11,1
"823",0,0,0,38,2,15,941,1,4210,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23,1,1132,13,1,0,0,0,0,0,1,0,0,0,12,1
"5758",0,0,0,63,1,16,5276,0,2868,1,0,0,0,1,0,0,0,0,1,0,0,0,0,58,1,1432,9,1,0,0,0,0,1,1,0,0,2,15,1
"1740",1,3369,1,44,1,9,1699,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,19,1,1854,6,0,0,0,0,1,0,1,0,0,0,7,1
"5690",0,0,0,44,2,13,4045,0,2724,1,0,0,1,0,0,0,0,0,0,0,0,0,1,43,0,129,1,0,0,0,0,0,1,29,3,0,3,12,1
"1202",0,0,0,54,0,7,1879,0,4700,1,0,0,0,1,0,0,0,0,1,0,0,0,0,17,1,2131,4,1,0,0,0,0,0,1,0,0,0,17,1
"954",1,3048,0,61,0,10,6226,0,46,0,1,0,0,0,1,0,0,1,0,0,0,0,0,31,1,2654,6,0,0,1,0,0,0,889,2,0,4,10,1
"210",0,0,0,52,0,12,3313,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,1237,3,1,0,0,0,0,0,1,0,0,1,12,1
"313",0,0,2,35,3,8,2691,0,815,1,1,0,0,0,0,1,0,0,0,0,0,0,0,48,1,353,10,0,0,0,0,1,0,2579,2,0,9,1,1
"3957",0,0,1,40,2,10,4652,1,2178,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,0,178,7,0,0,0,0,1,0,1,0,0,1,7,1
"5597",1,1511,0,60,0,15,5794,0,184,1,1,0,1,0,0,0,0,0,0,0,1,0,0,52,0,1459,6,0,0,0,0,0,0,450,4,0,1,11,1
"4327",0,0,0,51,0,12,3993,0,2175,1,1,0,1,0,0,0,0,0,0,0,1,0,0,34,1,2488,4,0,0,0,0,1,0,1,0,0,0,6,1
"1785",0,0,0,48,0,10,6238,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,1708,3,0,1,0,0,0,1,1440,2,0,3,16,1
"6382",0,0,1,43,1,11,5407,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12,1,1382,7,0,0,1,0,0,0,1,0,1,0,16,1
"2403",0,0,0,37,0,9,5563,0,2134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,978,4,0,0,0,1,0,1,1,0,1,0,5,1
"6320",0,0,0,47,0,15,4708,0,2227,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45,1,349,7,1,0,0,0,0,0,1,0,0,0,1,1
"3695",0,0,0,36,3,15,5205,0,4864,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,2395,1,1,0,0,0,0,1,2104,1,0,0,7,1
"2036",1,3140,0,49,0,10,3411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0,92,4,0,0,0,0,1,0,2754,1,0,3,7,1
"2064",0,0,0,57,0,15,1402,0,4627,1,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,2178,10,0,1,0,0,0,0,1278,3,0,4,11,1
"3405",0,0,0,55,0,15,3284,0,1203,1,0,0,1,0,0,0,0,0,0,1,0,0,0,46,0,2498,1,0,0,0,0,0,0,1,0,1,1,5,1
"4613",0,0,0,50,0,11,1233,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,56,1,2126,7,1,0,0,0,0,0,1373,4,0,6,17,1
"3327",1,6409,0,29,3,15,3566,1,829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,650,10,1,0,0,0,0,0,2578,2,0,0,10,1
"2898",0,0,1,38,2,12,4667,0,2584,1,0,0,1,0,0,1,0,0,0,0,0,0,0,40,0,1644,1,0,1,0,0,0,0,1,0,0,0,7,1
"3277",0,0,3,44,4,10,5434,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0,926,11,1,0,0,0,0,0,1,0,0,5,1,0
"967",0,0,0,38,2,7,489,0,3141,1,0,0,1,0,0,0,0,0,0,1,0,0,0,26,1,701,9,0,0,0,1,0,1,1,0,0,0,13,1
"169",0,0,0,61,0,10,4429,0,2666,1,1,1,0,0,0,0,0,0,0,0,0,0,1,37,1,353,1,0,0,1,0,0,0,986,3,0,3,1,0
"4626",1,8441,0,53,0,0,1,0,565,1,1,0,0,0,0,0,0,1,0,0,0,0,0,46,1,2508,13,0,0,0,0,1,0,1,0,0,1,8,1
"2790",0,0,0,43,0,12,621,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43,1,848,1,1,0,0,0,0,0,1,0,0,0,9,0
"1561",0,0,1,42,4,17,5900,0,3194,1,1,0,1,0,0,0,0,0,0,0,0,0,1,17,0,1412,6,0,0,0,0,1,0,1,0,0,0,1,0
"3507",0,0,0,37,1,11,6346,0,3439,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,2030,1,0,1,0,0,0,1,1,0,0,2,7,0
"3136",0,0,0,33,1,15,5378,0,3705,1,1,0,1,0,0,0,0,0,0,1,0,0,0,28,1,221,7,1,0,0,0,0,0,1,0,0,1,10,1
"2970",1,3336,0,42,0,13,1,0,338,1,0,1,0,0,0,1,0,0,0,0,0,0,0,17,1,2776,6,0,0,0,0,0,1,1,0,0,0,7,1
"3547",0,0,0,39,0,11,5809,0,3362,0,0,0,1,0,0,0,0,0,0,0,0,0,1,41,0,946,10,0,0,0,1,0,1,855,2,0,1,13,1
"6134",0,0,2,43,2,13,4781,0,2577,1,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,306,6,1,0,0,0,0,1,1,0,0,4,1,0
"478",0,0,0,40,2,15,2899,0,609,1,0,0,0,0,1,0,0,0,0,1,0,0,0,65,1,2710,7,0,0,0,0,0,0,584,1,0,3,1,1
"3247",1,539.35583817,0,37,3,14,3232,1,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2721,1,0,0,0,0,0,1,1478,3,0,0,1,1
"962",1,3730,0,34,1,13,3003,0,897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,2352,1,0,0,0,0,0,0,414,1,1,10,1,1
